,customer_id,has_referred_friend,number_referrals,month_tenure,plan,phone_plan,has_multiple_lines,broadband_plan,broadband_type,online_security,online_backup,device_protection,premium_tech_support,unlimited_data,contract,paperless_billing,payment_method
158,16ed5ec0-8a7e-4ca1-bf9e-7545651b97e4,No,0,14.0,Plan D,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
159,3138e20c-727d-4713-a9f7-caf93906cd08,Unknown,1,72.0,Plan A,Yes,Yes,No,,No,No,No,No,No,Two Year,No,Credit Card
160,6f5c95e0-8e1d-4ce0-b8a1-53821ef3c1e2,Unknown,10,72.0,Plan A,Yes,Yes,Yes,Cable,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal
161,750d8247-6cc8-446c-a5ac-51b12b8617b8,No,0,4.0,Plan E,No,No,Yes,,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
162,1e468463-c637-495c-be5c-919d3474773c,No,0,35.0,,Yes,No,Yes,DSL,Yes,Yes,Yes,No,Yes,One Year,No,Mailed Check
163,48a028e2-dc4e-4c8e-84ab-5b29b1f2c5e7,Yes,1,46.0,Plan B,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal
164,ac588592-3a70-4948-884d-5a0c66508040,Unknown,1,1.0,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal
165,0944b135-d836-4987-88a3-970887f02360,Yes,8,11.0,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,One Year,Yes,Credit Card
166,bb58a96e-3aad-467b-86af-1b06d76fc670,No,0,51.0,Plan B,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal
167,2903effa-7452-4b86-8116-d9852041cce8,Unknown,5,27.0,Plan C,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal
168,46a78d3a-943d-4ff2-ba0a-d0eb48cd1d42,Yes,1,6.0,,Yes,No,No,,No,No,No,No,No,Two Year,Yes,Credit Card
169,6c7f6de1-8df1-4e66-ba8d-8f4b99ebeff4,No,0,4.0,,Yes,No,No,,No,No,No,No,No,Month-to-Month,No,Credit Card
170,97d098e2-4427-4988-a1d7-0d71d4860cb6,Unknown,1,22.0,Plan D,Yes,No,No,,No,No,No,No,No,One Year,No,Credit Card
171,a5f1047f-ac4c-4dab-9d4e-d9852eb70114,Yes,1,52.0,Plan B,Yes,No,No,,No,No,No,No,No,Two Year,No,Mailed Check
172,e5bb28ae-7e65-4cad-8ceb-dbfaf4db781e,No,0,35.0,,Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal
173,9bd8183e-89f8-4367-b71f-c9068787076e,Unknown,6,29.0,Plan C,Yes,No,No,,No,No,No,No,No,Two Year,Yes,Credit Card
174,b9df3f66-c31a-421f-a898-dd855f03e70c,No,0,41.0,Plan B,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Two Year,Yes,Credit Card
175,62ee3b8f-938a-430d-bde5-4085b97f41f0,No,0,19.0,,No,No,Yes,DSL,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal
176,3706a8da-958b-44a0-90c9-31eeaa6dd82c,Unknown,4,61.0,Plan B,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal
177,fc7f1f6b-4541-41f5-9c3b-76b22e58dfc2,Unknown,7,63.0,,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card
178,a89985bc-0ee9-4fa3-a640-63cb90c803bf,Yes,10,49.0,Plan B,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card
179,54a63e88-5276-472f-b473-3d36c45f23a2,No,0,9.0,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,Month-to-Month,Yes,Credit Card
180,7bae0866-8d52-424c-a450-b8765ca56e89,No,0,25.0,,Yes,No,Yes,DSL,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal
181,902cb2c8-1ae6-4b4d-b9b3-9466df1926b8,No,0,3.0,Plan E,Yes,No,No,,No,No,No,No,No,Month-to-Month,Yes,Credit Card
182,3dcd9a75-e062-4b2a-a902-815d02828790,No,0,49.0,,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Two Year,No,Credit Card
183,22d0ff35-322c-423a-ae9c-26c53262819d,No,0,37.0,Plan C,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,One Year,Yes,Credit Card
184,34bdfd64-4da7-44af-a494-473aa1376460,No,0,24.0,,Yes,No,Yes,DSL,Yes,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal
185,c13dcec7-cdc7-47c3-a320-f66ce30174d7,Yes,1,22.0,Plan D,Yes,No,No,,No,No,No,No,No,One Year,No,Bank Withdrawal
186,c59bfc35-a103-4340-a861-3b71a74d1a10,No,0,65.0,,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card
187,69174147-1bb8-4c99-8d2b-4ab36be0eead,No,0,9.0,Plan E,Yes,No,Yes,DSL,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card
188,0096bddc-8332-453b-93da-307051d48661,No,0,6.0,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
189,3e05ce3a-f852-45b8-9981-9be87d55ebd2,Unknown,1,19.0,Plan D,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit Card
190,cd26c95d-8717-4297-90e5-f1053cff43b6,No,0,54.0,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal
191,381ace08-5739-4264-a893-425ec64f41b4,Unknown,10,71.0,,Yes,No,No,,No,No,No,No,No,Two Year,No,Credit Card
192,d6ad42c9-2ee9-4964-ae16-ed8e242dad1c,Unknown,5,72.0,Plan A,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card
193,bc6a953b-f73a-4fa7-af5c-6036af537f4d,No,0,7.0,,Yes,No,No,,No,No,No,No,No,Month-to-Month,No,
194,ed583f26-d846-49ac-9de2-74f9eace529f,Unknown,7,70.0,,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal
195,6a4d31ce-02fe-4cf8-b714-7cca29d6cfa0,No,0,27.0,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card
196,c59bfc35-a103-4340-a861-3b71a74d1a10,No,0,65.0,,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card
197,1d293088-f68b-402a-b1ff-6c2cd508d860,Yes,8,55.0,Plan B,Yes,No,No,,No,No,No,No,No,Two Year,No,Credit Card
198,dc6740be-1a36-4105-9540-3c3943103acf,No,0,1.0,Plan E,Yes,No,No,,No,No,No,No,No,Month-to-Month,Yes,Credit Card
199,f83aacea-318d-4391-af8c-b4f618ee3279,Unknown,1,,Plan D,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal
200,ba08086b-faf3-48c9-a403-d58d58157092,No,0,1.0,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
201,aa2d1eb8-fa76-4e11-80fe-11124decc642,No,0,71.0,,Yes,Yes,No,,No,No,No,No,No,Two Year,No,Bank Withdrawal
202,f2472b51-35bc-4b50-b167-ace8f8bc971f,No,0,19.0,,No,No,Yes,DSL,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal
203,bd596a5c-f7d7-4f60-9689-3712ed04d6e2,No,0,1.0,,Yes,No,Yes,DSL,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check
204,f37046a8-2c49-448a-8e11-a2c6ad7795e2,Yes,5,22.0,Plan D,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
205,0c6f3b75-1ad2-4ed3-97b5-537a29d1d1f7,Unknown,5,1.0,,Yes,No,No,,No,No,No,No,No,One Year,No,Credit Card
206,f75ff6bb-e081-4bd8-86ea-a1d1738d53e4,Yes,1,71.0,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card
207,50972483-91ef-43ac-878b-29121197c07b,Unknown,10,68.0,Plan A,Yes,No,No,,No,No,No,No,No,Two Year,Yes,Bank Withdrawal
208,25f58cb9-fa3e-4a31-bf84-efdd183ea654,No,0,10.0,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
209,ac588592-3a70-4948-884d-5a0c66508040,Unknown,1,1.0,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal
210,2cd6fa2c-cd7a-4abc-9828-04d99231536f,No,0,30.0,,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,No,One Year,No,Credit Card
211,f836cbf5-265d-418b-8b05-623a22bae60e,No,0,1.0,,Yes,No,Yes,Cable,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal
212,f80ebde8-fcd8-4e33-9e2d-6f4d592462ab,No,0,23.0,Plan D,Yes,No,No,,No,No,No,No,No,One Year,No,Credit Card
213,e98cddcc-c2dc-474b-a3d4-a8bb91208c01,No,0,1.0,,Yes,No,Yes,DSL,Yes,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal
214,820ae589-5046-4dbe-9aca-63b290caf361,Unknown,1,37.0,,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal
215,7522dac1-b51e-483f-9e87-7a0abd788d92,Unknown,6,65.0,Plan B,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,One Year,No,Credit Card
216,7159c630-009e-454a-bdcd-41fe24818988,Yes,1,72.0,,Yes,Yes,No,,No,No,No,No,No,Two Year,Yes,Bank Withdrawal
217,e794a0b9-0675-441d-b820-25c322af41d3,Unknown,7,12.0,Plan D,No,No,Yes,DSL,No,Yes,No,Yes,Yes,Month-to-Month,No,Mailed Check
218,ec951fb3-e092-40be-9344-86a15d6a26e2,No,0,17.0,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal
219,1699bc87-2384-4752-bec9-d4316dc95f11,Unknown,5,69.0,,Yes,No,No,,No,No,No,No,No,Two Year,No,Bank Withdrawal
220,1ec36124-0102-432d-a82a-507524581822,Unknown,1,30.0,Plan C,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
221,b50b39af-7736-42bb-a165-36465187280c,No,0,66.0,Plan A,No,No,Yes,DSL,Yes,Yes,Yes,Yes,No,Two Year,Yes,Mailed Check
222,943e7e9a-741a-4ae4-9fe4-c0ce00a847ff,No,0,38.0,,Yes,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Month-to-Month,No,Credit Card
223,66d02bcb-ed35-4baa-9985-c3a79dc7e867,Yes,9,72.0,,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card
224,c30699ac-9184-4619-95a6-9a50ef96cf44,No,0,1.0,Plan E,Yes,No,No,,No,No,No,No,No,Month-to-Month,No,Credit Card
225,2d3d5bf2-2bdd-401a-9ac1-04db99c02e4a,No,0,29.0,,Yes,No,No,,No,No,No,No,No,Month-to-Month,No,Credit Card
226,79e8684f-aed0-4208-b6a0-a30c9482c920,No,0,10.0,,Yes,No,Yes,Cable,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card
227,0c7b7f14-11a0-4677-9619-16e0be18a8e7,No,0,3.0,Plan E,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
228,7b2461be-3f5c-47c9-8b12-356ed61e6aed,No,0,2.0,Plan E,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Month-to-Month,No,Credit Card
229,f7f155d6-c26f-4ea1-94a0-a8fe2c97952d,No,0,56.0,Plan B,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal
230,4fb2d358-bac7-4a45-bcd9-eef4a41ab4f6,Unknown,7,60.0,,Yes,No,No,,No,No,No,No,No,Two Year,No,Credit Card
231,e691076e-b7da-43a9-ba88-c307408e69b8,No,0,56.0,,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal
232,43fd715f-dab4-4cbf-9bab-ba81d1998988,Unknown,5,6.0,Plan E,Yes,No,No,,No,No,No,No,No,Month-to-Month,No,Credit Card
233,fc0b43d5-5139-478b-9d71-74e698c2a97f,Unknown,5,22.0,,No,No,Yes,Cable,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check
234,cd79312f-abd1-4965-8f98-9c1d1f1ae4ac,Unknown,1,44.0,,Yes,No,No,,No,No,No,No,No,One Year,No,Bank Withdrawal
235,0cc4b855-0072-4d57-a250-4ed622c59e89,Unknown,4,72.0,Plan A,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Two Year,Yes,Credit Card
236,c747e4f8-87d6-457c-b7c6-de2b1ae70575,No,0,65.0,,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal
237,6ae24e51-641e-4064-acf9-ef75ac4e712b,No,0,28.0,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal
238,7e9774d0-7c78-4fc3-b4ed-3344c19873a7,Yes,9,38.0,Plan C,Yes,Yes,No,,No,No,No,No,No,Two Year,No,Credit Card
239,bc494060-33f8-458e-8b00-03a024db9c63,Yes,1,18.0,Plan D,Yes,No,No,,No,No,No,No,No,One Year,No,Bank Withdrawal
240,e763ebe0-9be7-45fb-9761-7abe7fb2dd0e,Unknown,7,3.0,,No,No,Yes,DSL,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
241,08db2214-f582-45d3-bd5f-64b181cb3c36,No,0,12.0,Plan D,Yes,Yes,No,,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal
242,91d9b1ab-c358-449d-a692-a10e5868752a,No,0,4.0,Plan E,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
243,defb021b-dd81-4c7b-a36d-97d61df9ffb8,No,0,43.0,,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
244,d99b14d3-b30c-4c54-a4d4-88858282cd01,Unknown,1,72.0,,No,No,Yes,DSL,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal
245,7e8c254d-055a-4e08-ae73-7a886cf13fa4,No,0,43.0,Plan B,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,One Year,Yes,Bank Withdrawal
246,26955029-7798-4dfb-9f76-2076cc2915c9,No,0,10.0,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,No,Credit Card
247,06db8a61-9f49-4765-be1f-2e4394b18954,No,0,1.0,,No,No,Yes,DSL,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal
248,8d6a63bd-6da4-4187-902f-9881b2166b7c,Unknown,10,,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card
249,1d4f516e-9a4f-41a2-ab11-5e18d93231ff,No,0,72.0,Plan A,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,,Two Year,Yes,Bank Withdrawal
250,784da6fb-ecc1-42a5-8930-11043fd4bbd5,No,0,39.0,,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal
251,a77f58d9-269f-4047-9f16-043a22bf2c65,No,0,1.0,Plan E,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check
252,c2244b74-002a-4048-b773-fb68cb4f5d13,No,0,54.0,,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal
253,0a660c0e-57af-4b6e-8371-5f2da73149f7,No,0,1.0,,Yes,No,No,,No,No,No,No,No,Month-to-Month,No,Credit Card
254,0cf2293a-bfa2-4e98-b492-e83018e38e6a,No,0,41.0,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card
255,d48afd92-2c8a-46cf-9c64-2f9051e9de59,No,0,8.0,Plan E,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
256,c5435a08-8fb9-4b49-a95a-447f0ed9cf3e,No,0,72.0,,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card
257,d8bedeb6-77aa-49bb-bf9b-13ee940aa88a,Unknown,2,30.0,,Yes,No,No,,No,No,No,No,No,One Year,No,Credit Card
258,2db994d2-cfb9-4fe0-ad02-dbe030343a37,Unknown,1,1.0,Plan E,Yes,No,No,,No,No,No,No,No,Month-to-Month,Yes,Credit Card
259,0cc51c19-19ff-48f1-9df5-49124cd800e6,Yes,4,4.0,,No,No,Yes,DSL,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
260,57fbd2c4-6c82-4aa8-b090-e869a31a9d8f,Unknown,8,36.0,,Yes,No,Yes,DSL,Yes,No,Yes,No,Yes,One Year,Yes,Credit Card
261,87f6baf0-f7b3-4aee-a98e-9aaad844a974,No,0,26.0,Plan C,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Month-to-Month,No,Bank Withdrawal
262,ae10c42b-a26a-461a-a146-de7aba4c9c88,No,0,48.0,,Yes,No,No,,No,No,No,No,No,Two Year,No,Credit Card
263,e8708c14-b290-4e8e-bab5-eb3aa84c310c,Unknown,6,67.0,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal
264,1282171f-abb7-4192-8ec6-ef28f428366a,No,0,55.0,,Yes,Yes,Yes,Cable,Yes,Yes,No,Yes,No,One Year,Yes,Credit Card
265,ab0377db-5624-4846-af5f-31e3c8f1a68c,No,0,1.0,Plan E,Yes,No,Yes,Cable,No,No,Yes,No,Yes,Month-to-Month,Yes,Mailed Check
266,ea79ab9f-7291-4010-9e02-7c3f91760fe3,Unknown,8,44.0,Plan B,Yes,No,Yes,Cable,Yes,Yes,Yes,No,,One Year,Yes,Credit Card
267,7d3c229f-7128-4952-9f12-9e7c0aeff31e,No,0,33.0,Plan C,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal
268,53f1e6b6-ed99-4350-b4da-e1bbffdf12b5,Unknown,1,47.0,,Yes,Yes,No,,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal
269,f6dffb1e-be63-4a90-a076-bb40f26ebbad,Yes,4,72.0,Plan A,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card
270,13dc2786-845f-45b9-95c5-8352310c0d87,No,0,1.0,Plan E,Yes,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal
271,a77ff872-1f5b-4b5c-8a14-8380f77aba17,No,0,36.0,Plan C,No,No,Yes,Cable,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal
272,c31f8e4c-cd6a-46ca-b5ed-a20a30eca935,Yes,7,55.0,Plan B,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal
273,7ff92f5d-5966-4931-a604-fc4dfd6197d2,No,0,1.0,,Yes,No,No,,No,No,No,No,No,Month-to-Month,No,Credit Card
274,b47fc757-f60d-4998-9c9f-a701ef597e3c,Unknown,5,72.0,Plan A,No,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal
275,f16e8eaf-4d9d-4ac8-b968-7f3eb52a0ad9,No,0,10.0,Plan D,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal
276,db54a3eb-915a-406f-88aa-57546d4dd7f3,No,0,12.0,,Yes,No,No,,No,No,No,No,No,Month-to-Month,No,Credit Card
277,800e8055-926c-43dc-bfb5-085ecc8aa5e2,Unknown,5,66.0,Plan A,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Two Year,No,Bank Withdrawal
278,3d3ee4dd-1e54-49da-9305-1441285e70c9,Yes,6,21.0,Plan D,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal
279,06575286-d31a-4fd4-a487-1f44de44622d,Unknown,4,55.0,Plan B,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card
280,96897518-1c38-48a4-9c8b-5a9d3f11d65d,Unknown,2,49.0,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
281,2a301fc4-5d1d-4f18-8051-387a82ff4cb7,Unknown,9,39.0,Plan C,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,One Year,No,Bank Withdrawal
282,ec873f6c-4f52-4aec-9ee5-e2b5d4e8b4b0,Unknown,1,48.0,Plan B,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card
283,640d2a16-0b19-4b46-ada7-3de89d762dcf,Yes,2,7.0,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal
284,906e3246-8c68-4dd7-92f9-f48af5fcbd9d,No,0,67.0,Plan A,Yes,No,No,,No,No,No,No,No,One Year,Yes,Credit Card
285,846d3f43-b5b7-4131-ae32-8fa2ae3621fc,Unknown,9,43.0,,Yes,No,Yes,DSL,No,No,No,No,Yes,One Year,Yes,Credit Card
286,e2a22794-069e-4bde-bf8a-a6e391096e09,No,0,5.0,Plan E,Yes,Yes,Yes,Cable,No,No,No,No,No,Month-to-Month,Yes,Mailed Check
287,bbc04b52-1519-4038-8407-296cdf432fa4,No,0,1.0,,Yes,No,No,,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal
288,7abeec62-9f0f-4ec1-ba69-ed618d5b475c,No,0,55.0,,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,One Year,Yes,Credit Card
289,f1516b81-69f1-46b3-99a0-290f4ad8c051,No,0,34.0,Plan C,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,
290,f7fbb576-1398-474c-927b-951746ca1e6e,No,0,23.0,Plan D,Yes,No,No,,No,No,No,No,No,One Year,No,Credit Card
291,163cf7b8-97e5-4fa1-8480-0828e0018457,Unknown,9,12.0,Plan D,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal
292,8dba62f2-046d-4093-b558-9d20fdb96006,No,0,3.0,,No,No,Yes,DSL,No,Yes,No,No,Yes,Month-to-Month,No,Mailed Check
293,6bfdb4d1-a82b-47ce-8e13-60756cd93dee,No,0,30.0,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
294,2f330952-d5b1-42c9-b845-fed72b484e4f,Yes,10,44.0,Plan B,Yes,Yes,No,,No,No,No,No,No,One Year,No,Credit Card
295,4ab725a4-7f53-4005-a08d-9d9eaf04ecce,Yes,7,71.0,,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Two Year,No,Credit Card
296,3f241010-e607-4191-9609-038955c5ebaf,No,0,6.0,Plan E,Yes,No,Yes,DSL,No,No,No,Yes,,Month-to-Month,No,Credit Card
297,e92309dd-8f32-45e6-854a-29767a3fc127,No,0,30.0,,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Two Year,Yes,Bank Withdrawal
298,455ac404-b51c-41f6-8d43-4179ce711105,No,0,2.0,,Yes,No,Yes,DSL,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
299,2dedcca2-b64f-41be-9799-eb7cedeea383,No,0,2.0,Plan E,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
300,c0cbf6a3-8e7e-46a3-9690-cfd8a7c35dfa,Yes,1,65.0,Plan B,Yes,No,Yes,DSL,Yes,No,No,Yes,Yes,Two Year,Yes,Bank Withdrawal
301,20252bdc-9ef6-42c0-911d-107f415d20d7,No,0,5.0,Plan E,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Month-to-Month,No,Mailed Check
302,890492bb-821e-465a-8837-1e5125b87a07,No,0,31.0,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
303,414fc1cb-4ac8-4d9f-8c09-adc629213259,No,0,71.0,Plan A,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card
304,6be7a9dc-3bed-4e7e-a836-3a1f00dbee61,Unknown,7,49.0,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal
305,937cdd9e-27aa-4ff1-9cbc-8403fd1d73bc,No,0,2.0,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,,Month-to-Month,Yes,Bank Withdrawal
306,dbf99117-c433-4f21-9375-2fcdafdbcb39,No,0,10.0,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal
307,b6b487c1-d0c8-4dae-821b-7d8b0669ee43,No,0,54.0,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal
308,794a9c44-2c48-439b-b412-bac7619f6a68,Yes,6,62.0,Plan B,Yes,No,Yes,Cable,Yes,No,Yes,Yes,Yes,Two Year,No,Mailed Check
309,94dcd075-b834-4606-9e33-3f06585d776b,No,0,11.0,,Yes,No,Yes,DSL,Yes,No,No,No,No,Month-to-Month,No,Credit Card
310,e0cad572-8054-4cf8-97e3-c9539ccf7299,No,0,46.0,Plan B,No,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card
311,a1b73976-8ee4-4556-8d43-ae6bced886db,Yes,1,17.0,Plan D,Yes,Yes,No,,No,No,No,No,No,Month-to-Month,No,Credit Card
312,2dc7e2ff-d926-41bf-96f3-2a510487d121,Unknown,2,36.0,,Yes,No,No,,No,No,No,No,No,Two Year,No,Credit Card
313,5dc75b02-0f08-4137-84d9-5f3c9e93ae20,No,0,2.0,Plan E,Yes,No,Yes,Cable,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
314,f6115802-0e0a-4a44-85d7-d821531ba8d7,No,0,14.0,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
315,1cd66007-9301-4519-aa7b-a793e885e035,No,0,27.0,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal
