Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
47.0,50,rl,48.0,12822.0,pave,missing,ir1,lvl,allpub,culdsac,gtl,mitchel,norm,norm,1fam,1.5fin,7,5.0,2003.0,2003.0,gable,compshg,vinylsd,vinylsd,missing,0.0,gd,ta,pconc,ex,ta,no,glq,1351.0,unf,0,83.0,1434.0,gasa,ex,y,sbrkr,1518.0,631,0,2149.0,1.0,0,1.0,1.0,1.0,1,gd,6,typ,1.0,ex,attchd,2003.0,rfn,2.0,670.0,ta,ta,y,168,43,0,0,0,0,missing,missing,missing,0,8.0,2009.0,wd,abnorml,239686.0
48.0,20,fv,84.0,11096.0,pave,missing,reg,lvl,allpub,inside,gtl,somerst,norm,norm,1fam,1story,8,5.0,2006.0,2006.0,gable,compshg,vinylsd,vinylsd,missing,0.0,gd,ta,pconc,gd,ta,av,glq,24.0,unf,0,1632.0,1656.0,gasa,ex,y,sbrkr,1656.0,0,0,1656.0,0.0,0,2.0,0.0,3.0,1,gd,7,typ,0.0,missing,attchd,2006.0,rfn,3.0,826.0,ta,ta,y,0,146,0,0,0,0,missing,missing,missing,0,7.0,2007.0,wd,normal,249700.0
49.0,145,rm,33.0,4456.0,pave,missing,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,2fmcon,2story,4,5.0,1920.0,2008.0,gable,compshg,metalsd,metalsd,missing,0.0,ta,ta,brktil,ta,ta,no,unf,0.0,unf,0,736.0,736.0,gasa,gd,y,sbrkr,736.0,716,0,1452.0,0.0,0,2.0,0.0,2.0,1,ta,8,typ,0.0,missing,missing,1980.0,missing,0.0,0.0,missing,missing,n,0,0,0,0,0,0,missing,missing,missing,0,6.0,2009.0,new,partial,113000.0
50.0,20,rl,66.0,7742.0,pave,missing,reg,lvl,allpub,inside,gtl,sawyer,norm,norm,1fam,1story,5,7.0,1966.0,1966.0,gable,compshg,hdboard,hdboard,missing,0.0,ta,ta,cblock,ta,ta,no,blq,763.0,unf,0,192.0,955.0,gasa,ex,y,sbrkr,955.0,0,0,955.0,1.0,0,1.0,0.0,3.0,1,ta,6,typ,0.0,missing,attchd,1966.0,unf,1.0,386.0,ta,ta,y,0,0,0,0,0,0,missing,mnprv,missing,0,1.0,2007.0,wd,normal,127000.0
51.0,60,rl,69.0,13869.0,pave,missing,ir2,lvl,allpub,corner,gtl,gilbert,norm,norm,1fam,2story,6,6.0,1997.0,1997.0,gable,compshg,vinylsd,vinylsd,missing,0.0,ta,ta,pconc,gd,ta,av,glq,182.0,unf,0,612.0,794.0,gasa,gd,y,sbrkr,794.0,676,0,1470.0,0.0,0,2.0,0.0,3.0,1,ta,6,typ,0.0,missing,attchd,1997.0,fin,2.0,388.0,ta,ta,y,0,75,0,0,0,0,missing,missing,missing,0,7.0,2007.0,wd,normal,177000.0
52.0,50,rm,52.0,6240.0,pave,missing,reg,lvl,allpub,inside,gtl,brkside,norm,norm,1fam,1.5fin,6,6.0,1934.0,1950.0,gable,compshg,wd sdng,wd sdng,missing,0.0,ta,ta,pconc,ta,ta,no,unf,0.0,unf,0,816.0,816.0,gasa,ta,y,sbrkr,816.0,0,0,1176.0,0.0,0,1.0,0.0,3.0,1,ta,6,typ,1.0,gd,detchd,1985.0,unf,2.0,528.0,ta,ta,y,112,0,0,0,0,0,missing,mnprv,shed,0,9.0,2006.0,wd,normal,114500.0
53.0,90,rm,107.5,8472.0,other,missing,ir2,bnk,allpub,corner,mod,idotrr,other,norm,duplex,1story,5,5.0,1963.0,1963.0,gable,compshg,wd sdng,wd sdng,missing,0.0,fa,ta,cblock,gd,ta,gd,lwq,104.0,glq,0,0.0,816.0,gasa,ta,n,sbrkr,816.0,0,0,816.0,1.0,0,1.0,0.0,2.0,1,ta,5,typ,0.0,missing,other,1963.0,unf,2.0,516.0,ta,ta,y,106,0,0,0,0,0,missing,missing,missing,0,5.0,2010.0,wd,normal,110000.0
54.0,20,rl,68.0,17673.5,pave,missing,ir1,low,allpub,inside,gtl,veenker,norm,norm,1fam,1story,9,5.0,1981.0,1987.0,gable,other,wdshing,wd shng,missing,0.0,gd,ta,cblock,ex,ta,gd,glq,1780.625,unf,0,32.0,1842.0,gasa,gd,y,sbrkr,1842.0,0,0,1842.0,2.0,0,0.0,1.0,0.5,1,gd,5,typ,1.0,gd,attchd,1981.0,fin,3.0,894.0,ta,ta,y,420,72,0,0,0,0,missing,missing,missing,0,11.0,2006.0,wd,normal,340037.5
55.0,80,rl,60.0,7134.0,pave,missing,reg,bnk,allpub,inside,mod,names,norm,norm,1fam,slvl,5,5.0,1955.0,1955.0,gable,compshg,metalsd,metalsd,missing,0.0,ta,ta,cblock,ta,ta,no,alq,384.0,unf,0,0.0,384.0,gasa,ta,y,sbrkr,1360.0,0,0,1360.0,0.0,0,1.0,0.0,3.0,1,ta,6,min1,1.0,ta,detchd,1962.0,unf,2.0,572.0,ta,ta,y,0,50,0,0,0,0,missing,mnprv,missing,0,2.0,2007.0,wd,normal,130000.0
56.0,20,rl,100.0,10175.0,pave,missing,ir1,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,6,5.0,1964.0,1964.0,gable,compshg,hdboard,plywood,brkface,272.0,ta,ta,cblock,ta,ta,no,blq,490.0,unf,0,935.0,1425.0,gasa,gd,y,sbrkr,1425.0,0,0,1425.0,0.0,0,2.0,0.0,3.0,1,ta,7,typ,1.0,gd,attchd,1964.0,rfn,2.0,576.0,ta,ta,y,0,0,0,0,0,0,missing,missing,missing,0,7.0,2008.0,wd,normal,180500.0
57.0,145,fv,31.5,2645.0,pave,pave,reg,lvl,allpub,inside,gtl,somerst,norm,norm,twnhs,2story,8,5.0,1999.0,2000.0,gable,compshg,metalsd,metalsd,brkface,410.625,gd,ta,pconc,gd,ta,no,glq,649.0,unf,0,321.0,970.0,gasa,ex,y,sbrkr,983.0,756,0,1739.0,1.0,0,2.0,1.0,3.0,1,gd,7,typ,0.0,missing,attchd,1999.0,fin,2.0,480.0,ta,ta,y,115,0,0,0,0,0,missing,missing,missing,0,8.0,2009.0,wd,abnorml,172500.0
58.0,60,rl,89.0,11645.0,pave,missing,ir1,lvl,allpub,corner,gtl,collgcr,norm,norm,1fam,2story,7,5.0,2004.0,2004.0,gable,compshg,vinylsd,vinylsd,missing,0.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0,860.0,860.0,gasa,ex,y,sbrkr,860.0,860,0,1720.0,0.0,0,2.0,1.0,3.0,1,gd,7,typ,0.0,missing,attchd,2004.0,rfn,2.0,565.0,ta,ta,y,0,70,0,0,0,0,missing,missing,missing,0,8.0,2006.0,wd,normal,196500.0
59.0,60,rl,66.0,13682.0,pave,missing,ir2,hls,allpub,culdsac,gtl,stonebr,norm,norm,1fam,2story,10,5.0,2006.0,2006.0,hip,compshg,vinylsd,vinylsd,brkface,410.625,ex,ta,pconc,ex,ta,gd,unf,0.0,unf,0,1410.0,1410.0,gasa,ex,y,sbrkr,1426.0,1519,0,2747.625,0.0,0,3.0,1.0,3.0,1,gd,10,typ,1.0,gd,builtin,2006.0,fin,3.0,641.0,ta,ta,y,192,0,0,0,0,0,missing,missing,missing,0,10.0,2006.0,new,partial,340037.5
60.0,20,rl,60.0,7200.0,pave,missing,reg,bnk,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,5,7.0,1972.0,1972.0,gable,compshg,hdboard,hdboard,missing,0.0,ta,ta,cblock,ta,ta,av,alq,632.0,unf,0,148.0,780.0,gasa,ex,y,sbrkr,780.0,0,0,780.0,0.0,0,1.0,0.0,2.0,1,ta,4,typ,0.0,missing,detchd,1973.0,unf,1.0,352.0,ta,ta,y,196,0,0,0,0,0,missing,mnprv,missing,0,1.0,2008.0,wd,normal,124900.0
61.0,20,rl,63.0,13072.0,pave,missing,reg,lvl,allpub,inside,gtl,sawyerw,rrae,norm,1fam,1story,6,5.0,2004.0,2004.0,gable,compshg,vinylsd,vinylsd,missing,0.0,ta,ta,pconc,gd,ta,no,alq,941.0,unf,0,217.0,1158.0,gasa,ex,y,sbrkr,1158.0,0,0,1158.0,1.0,0,1.0,1.0,3.0,1,gd,5,typ,0.0,missing,detchd,2006.0,unf,2.0,576.0,ta,ta,y,0,50,0,0,0,0,missing,missing,missing,0,5.0,2006.0,new,partial,158000.0
62.0,75,rm,60.0,7200.0,pave,missing,reg,lvl,allpub,inside,gtl,idotrr,norm,norm,1fam,2.5unf,5,7.0,1920.0,1996.0,gable,compshg,metalsd,metalsd,missing,0.0,ta,ta,brktil,ta,fa,no,unf,0.0,unf,0,530.0,530.0,gasa,ta,n,sbrkr,581.0,530,0,1111.0,0.0,0,1.0,0.0,3.0,1,fa,6,typ,0.0,missing,detchd,1935.0,unf,1.0,288.0,ta,ta,n,0,0,0,0,0,0,missing,missing,missing,0,3.0,2007.0,wd,normal,101000.0
63.0,120,rl,44.0,6442.0,pave,missing,ir1,lvl,allpub,inside,gtl,nridght,norm,norm,twnhse,1story,8,5.0,2006.0,2006.0,gable,compshg,vinylsd,vinylsd,stone,178.0,gd,ta,pconc,gd,gd,mn,glq,24.0,unf,0,1346.0,1370.0,gasa,ex,y,sbrkr,1370.0,0,0,1370.0,0.0,0,2.0,0.0,2.0,1,gd,6,typ,1.0,gd,attchd,2006.0,rfn,2.0,484.0,ta,ta,y,120,49,0,0,0,0,missing,missing,missing,0,10.0,2007.0,wd,normal,202500.0
64.0,70,rm,50.0,10300.0,pave,missing,ir1,bnk,allpub,inside,gtl,oldtown,rran,other,1fam,2story,7,6.0,1921.0,1950.0,gable,compshg,stucco,stucco,missing,0.0,ta,ta,brktil,ta,ta,no,unf,0.0,unf,0,576.0,576.0,gasa,gd,y,sbrkr,902.0,808,0,1710.0,0.0,0,2.0,0.0,3.0,1,ta,9,typ,0.0,missing,detchd,1990.0,unf,2.0,480.0,ta,ta,y,12,11,0,0,0,0,missing,gdprv,missing,0,4.0,2010.0,wd,normal,140000.0
65.0,60,rl,69.0,9375.0,pave,missing,reg,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,2story,7,5.0,1997.0,1998.0,gable,compshg,vinylsd,vinylsd,brkface,410.625,ta,ta,pconc,gd,ta,no,glq,739.0,unf,0,318.0,1057.0,gasa,ex,y,sbrkr,1057.0,977,0,2034.0,1.0,0,2.0,1.0,3.0,1,gd,8,typ,0.0,missing,attchd,1998.0,rfn,2.0,645.0,ta,ta,y,420,36,0,0,0,0,missing,gdprv,missing,0,2.0,2009.0,wd,normal,219500.0
66.0,60,rl,76.0,9591.0,pave,missing,reg,lvl,allpub,inside,gtl,nridght,norm,norm,1fam,2story,8,5.0,2004.0,2005.0,gable,compshg,vinylsd,vinylsd,brkface,344.0,gd,ta,pconc,ex,ta,av,unf,0.0,unf,0,1143.0,1143.0,gasa,ex,y,sbrkr,1143.0,1330,0,2473.0,0.0,0,2.0,1.0,4.0,1,gd,9,typ,1.0,gd,builtin,2004.0,rfn,3.0,852.0,ta,ta,y,192,151,0,0,0,0,missing,missing,missing,0,10.0,2007.0,wd,normal,317000.0
67.0,20,rl,69.0,17673.5,pave,missing,reg,lvl,allpub,inside,gtl,names,other,norm,1fam,1story,7,5.0,1970.0,1989.0,gable,compshg,plywood,plywood,brkface,287.0,ta,ta,cblock,gd,ta,gd,glq,912.0,unf,0,1035.0,1947.0,gasa,ta,y,sbrkr,2155.125,0,0,2207.0,1.0,0,2.0,0.0,3.0,1,ta,7,min1,1.0,gd,attchd,1970.0,rfn,2.0,576.0,ta,ta,y,301,0,0,0,0,0,missing,missing,missing,0,7.0,2010.0,wd,normal,180000.0
68.0,20,rl,72.0,10665.0,pave,missing,ir1,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,7,5.0,2003.0,2003.0,gable,compshg,vinylsd,vinylsd,brkface,167.0,gd,ta,pconc,gd,ta,av,glq,1013.0,unf,0,440.0,1453.0,gasa,ex,y,sbrkr,1479.0,0,0,1479.0,1.0,0,2.0,0.0,3.0,1,gd,7,typ,0.0,missing,attchd,2003.0,rfn,2.0,558.0,ta,ta,y,144,29,0,0,0,0,missing,missing,missing,0,6.0,2007.0,wd,normal,226000.0
69.0,30,rm,47.0,4608.0,pave,missing,reg,lvl,allpub,corner,gtl,oldtown,artery,norm,1fam,1story,4,6.0,1945.0,1950.0,gable,compshg,metalsd,metalsd,missing,0.0,ta,gd,cblock,ta,ta,no,unf,0.0,unf,0,747.0,747.0,gasa,ta,y,sbrkr,747.0,0,0,747.0,0.0,0,1.0,0.0,2.0,1,ta,4,typ,0.0,missing,attchd,1945.0,unf,1.0,220.0,ta,ta,y,0,0,0,0,0,0,missing,missing,missing,0,6.0,2010.0,wd,normal,80000.0
70.0,50,rl,81.0,15593.0,pave,missing,reg,lvl,allpub,corner,gtl,clearcr,norm,norm,1fam,1.5fin,7,4.0,1953.0,1953.0,gable,compshg,brkface,asbshng,missing,0.0,gd,ta,cblock,ta,ta,no,blq,603.0,unf,0,701.0,1304.0,gasw,ta,y,sbrkr,1304.0,983,0,2287.0,0.0,0,2.0,0.0,3.0,1,ta,7,typ,1.0,ta,attchd,1953.0,fin,2.0,667.0,ta,ta,y,0,21,0,0,0,0,missing,missing,missing,0,7.0,2006.0,wd,normal,225000.0
71.0,20,rl,95.0,13651.0,pave,missing,ir1,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,7,6.0,1973.0,1973.0,gable,compshg,plywood,plywood,brkface,410.625,ta,gd,cblock,gd,ta,gd,alq,1780.625,unf,0,343.0,2052.0,gasa,ex,y,sbrkr,2155.125,0,0,2223.0,1.0,0,2.0,0.0,3.0,1,ta,8,typ,2.0,gd,attchd,1973.0,fin,2.0,516.0,ta,ta,y,300,0,0,0,0,0,missing,missing,missing,0,2.0,2007.0,wd,normal,244000.0
72.0,20,rl,69.0,7599.0,pave,missing,reg,lvl,allpub,corner,gtl,mitchel,norm,norm,1fam,1story,4,6.0,1982.0,2006.0,gable,compshg,hdboard,plywood,missing,0.0,ta,ta,cblock,ta,ta,no,alq,565.0,unf,0,280.0,845.0,gasa,ta,y,sbrkr,845.0,0,0,845.0,1.0,0,1.0,0.0,2.0,1,ta,4,typ,0.0,missing,detchd,1987.0,unf,2.0,360.0,ta,ta,y,0,0,0,0,0,0,missing,missing,missing,0,6.0,2007.0,wd,normal,129500.0
73.0,60,rl,74.0,10141.0,pave,missing,ir1,lvl,allpub,corner,gtl,gilbert,norm,norm,1fam,2story,7,5.0,1998.0,1998.0,gable,compshg,vinylsd,vinylsd,brkface,40.0,ta,ta,pconc,gd,ta,no,unf,0.0,unf,0,832.0,832.0,gasa,gd,y,sbrkr,885.0,833,0,1718.0,0.0,0,2.0,1.0,3.0,1,ta,7,typ,1.0,ta,attchd,1998.0,fin,2.0,427.0,ta,ta,y,0,94,0,0,0,0,missing,missing,missing,0,12.0,2009.0,wd,normal,185000.0
74.0,20,rl,85.0,10200.0,pave,missing,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,7.0,1954.0,2003.0,gable,compshg,wd sdng,wd sdng,brkface,104.0,ta,ta,cblock,ta,ta,no,alq,320.0,blq,0,404.0,1086.0,gasa,gd,y,sbrkr,1086.0,0,0,1086.0,1.0,0,1.0,0.0,3.0,1,ta,6,typ,0.0,missing,attchd,1989.0,unf,2.0,490.0,ta,ta,y,0,0,0,0,0,0,missing,gdwo,missing,0,5.0,2010.0,wd,normal,144900.0
75.0,50,rm,60.0,5790.0,pave,missing,reg,lvl,allpub,corner,gtl,oldtown,norm,norm,1fam,2story,3,6.0,1915.0,1950.0,gambrel,compshg,vinylsd,vinylsd,missing,0.0,gd,gd,cblock,fa,ta,no,unf,0.0,unf,0,840.0,840.0,gasa,gd,n,sbrkr,840.0,765,0,1605.0,0.0,0,2.0,0.0,3.0,1,ta,8,typ,0.0,missing,detchd,1915.0,unf,1.0,379.0,ta,ta,y,0,0,0,0,0,0,missing,missing,missing,0,5.0,2010.0,wd,normal,107400.0
76.0,145,rm,31.5,1596.0,pave,missing,reg,lvl,allpub,inside,gtl,meadowv,norm,norm,twnhs,slvl,4,5.0,1973.0,1973.0,gable,compshg,cemntbd,cmentbd,missing,0.0,ta,ta,cblock,gd,ta,gd,glq,462.0,unf,0,0.0,462.0,gasa,ta,y,sbrkr,526.0,462,0,988.0,1.0,0,1.0,0.0,2.0,1,ta,5,typ,0.0,missing,builtin,1973.0,unf,1.0,297.0,ta,ta,y,120,101,0,0,0,0,missing,gdwo,missing,0,11.0,2009.0,wd,normal,91000.0
77.0,20,rl,69.0,8475.0,pave,missing,ir1,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,4,7.0,1956.0,1956.0,gable,compshg,vinylsd,vinylsd,missing,0.0,ta,ta,cblock,ta,ta,no,alq,228.0,unf,0,724.0,952.0,gasa,ex,y,fusea,952.0,0,0,952.0,0.0,0,1.0,0.0,2.0,1,ta,4,typ,0.0,missing,detchd,1956.0,unf,1.0,283.0,ta,ta,y,0,0,0,0,0,0,missing,missing,missing,0,4.0,2008.0,wd,normal,135750.0
78.0,50,rm,50.0,8635.0,pave,missing,reg,lvl,allpub,inside,gtl,brkside,norm,norm,1fam,1.5fin,5,5.0,1948.0,2001.0,gable,compshg,wd sdng,wd sdng,missing,0.0,ta,ta,cblock,ta,ta,no,blq,336.0,glq,0,295.0,672.0,gasa,ta,y,sbrkr,1072.0,213,0,1285.0,1.0,0,1.0,0.0,2.0,1,ta,6,min1,0.0,missing,detchd,1948.0,unf,1.0,240.0,ta,ta,y,0,0,0,0,0,0,missing,mnprv,missing,0,1.0,2008.0,wd,normal,127000.0
79.0,90,rl,72.0,10778.0,pave,missing,reg,lvl,allpub,inside,gtl,sawyer,norm,norm,duplex,1story,4,5.0,1968.0,1968.0,hip,compshg,hdboard,hdboard,missing,0.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0,1685.5,1768.0,gasa,ta,n,sbrkr,1768.0,0,0,1768.0,0.0,0,2.0,0.0,4.0,1,ta,8,typ,0.0,missing,missing,1980.0,missing,0.0,0.0,missing,missing,y,0,0,0,0,0,0,missing,missing,missing,0,4.0,2010.0,wd,normal,136500.0
80.0,50,rm,60.0,10440.0,pave,grvl,reg,lvl,allpub,corner,gtl,oldtown,norm,norm,1fam,2story,5,6.0,1910.0,1981.0,gable,compshg,wd sdng,wd sdng,missing,0.0,ta,ta,pconc,ta,ta,no,unf,0.0,unf,0,440.0,440.0,gasa,gd,y,sbrkr,682.0,548,0,1230.0,0.0,0,1.0,1.0,2.0,1,ta,5,typ,0.0,missing,detchd,1966.0,unf,2.0,440.0,ta,ta,y,74,0,0,0,0,0,missing,mnprv,missing,0,5.0,2009.0,wd,normal,110000.0
81.0,60,rl,100.0,13000.0,pave,missing,reg,lvl,allpub,corner,gtl,names,norm,norm,1fam,2story,6,6.0,1968.0,1968.0,gable,compshg,vinylsd,vinylsd,brkface,410.625,ta,gd,cblock,gd,ta,no,rec,448.0,unf,0,448.0,896.0,gasa,ta,y,sbrkr,1182.0,960,0,2142.0,0.0,0,2.0,1.0,4.0,1,gd,8,typ,1.0,gd,attchd,1968.0,fin,1.0,509.0,ta,ta,y,0,72,0,0,0,0,missing,missing,missing,0,6.0,2009.0,wd,normal,193500.0
82.0,120,rm,32.0,4500.0,pave,missing,reg,lvl,allpub,fr2,gtl,mitchel,norm,norm,twnhse,1story,6,5.0,1998.0,1998.0,hip,compshg,vinylsd,vinylsd,brkface,410.625,ta,gd,pconc,ex,gd,no,glq,1201.0,unf,0,36.0,1237.0,gasa,ex,y,sbrkr,1337.0,0,0,1337.0,1.0,0,2.0,0.0,2.0,1,ta,5,typ,0.0,missing,attchd,1998.0,fin,2.0,405.0,ta,ta,y,0,170,0,0,0,0,missing,missing,missing,0,3.0,2006.0,wd,normal,153500.0
83.0,20,rl,78.0,10206.0,pave,missing,reg,lvl,allpub,inside,gtl,somerst,norm,norm,1fam,1story,8,5.0,2007.0,2007.0,gable,compshg,vinylsd,vinylsd,stone,410.625,ta,ta,pconc,gd,ta,no,glq,33.0,unf,0,1530.0,1563.0,gasa,ex,y,sbrkr,1563.0,0,0,1563.0,0.0,0,2.0,0.0,3.0,1,gd,6,typ,1.0,gd,attchd,2007.0,rfn,3.0,758.0,ta,ta,y,144,99,0,0,0,0,missing,missing,missing,0,10.0,2008.0,wd,normal,245000.0
84.0,20,rl,80.0,8892.0,pave,missing,ir1,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,5.0,1960.0,1960.0,gable,compshg,metalsd,metalsd,brkcmn,66.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0,1065.0,1065.0,gasa,gd,y,sbrkr,1065.0,0,0,1065.0,0.0,0,1.0,1.0,3.0,1,ta,6,typ,0.0,missing,detchd,1974.0,unf,2.0,461.0,ta,ta,y,74,0,0,0,0,0,missing,missing,missing,0,7.0,2007.0,cod,normal,126500.0
85.0,80,rl,69.0,8530.0,pave,missing,ir1,lvl,allpub,inside,gtl,gilbert,norm,norm,1fam,slvl,7,5.0,1995.0,1996.0,gable,compshg,hdboard,hdboard,brkface,22.0,ta,ta,pconc,gd,ta,no,unf,0.0,unf,0,384.0,384.0,gasa,gd,y,sbrkr,804.0,670,0,1474.0,0.0,0,2.0,1.0,3.0,1,ta,7,typ,1.0,ta,builtin,1995.0,fin,2.0,400.0,ta,ta,y,120,72,0,0,0,0,missing,missing,shed,0,5.0,2009.0,wd,normal,168500.0
86.0,60,rl,107.5,16059.0,pave,missing,reg,lvl,allpub,corner,gtl,noridge,norm,norm,1fam,2story,8,5.0,1991.0,1992.0,hip,compshg,hdboard,hdboard,brkface,284.0,gd,ta,cblock,gd,ta,no,unf,0.0,unf,0,1288.0,1288.0,gasa,ex,y,sbrkr,1301.0,1116,0,2417.0,0.0,0,2.0,1.0,4.0,1,gd,9,typ,1.0,ta,attchd,1991.0,unf,2.0,462.0,ta,ta,y,127,82,0,0,0,0,missing,missing,missing,0,4.0,2006.0,wd,normal,260000.0
87.0,60,rl,107.5,11911.0,pave,missing,ir2,lvl,allpub,inside,gtl,gilbert,norm,norm,1fam,2story,6,5.0,2005.0,2005.0,gable,compshg,vinylsd,vinylsd,missing,0.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0,684.0,684.0,gasa,ex,y,sbrkr,684.0,876,0,1560.0,0.0,0,2.0,1.0,3.0,1,gd,6,typ,1.0,gd,builtin,2005.0,fin,2.0,400.0,ta,ta,y,100,38,0,0,0,0,missing,missing,missing,0,3.0,2009.0,wd,normal,174000.0
88.0,145,fv,40.0,3951.0,pave,pave,reg,lvl,allpub,corner,gtl,somerst,norm,norm,twnhse,2story,6,5.0,2009.0,2009.0,gable,compshg,vinylsd,vinylsd,stone,76.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0,612.0,612.0,gasa,ex,y,sbrkr,612.0,612,0,1224.0,0.0,0,2.0,1.0,2.0,1,gd,4,typ,0.0,missing,detchd,2009.0,rfn,2.0,528.0,ta,ta,y,0,170,0,0,0,0,missing,missing,missing,0,6.0,2009.0,new,partial,164500.0
89.0,50,c (all),105.0,8470.0,pave,missing,ir1,lvl,allpub,corner,gtl,idotrr,feedr,other,1fam,1.5fin,3,3.5,1915.0,1982.0,hip,compshg,plywood,plywood,missing,0.0,fa,fa,cblock,ta,fa,no,unf,0.0,unf,0,1013.0,1013.0,gasa,ta,n,sbrkr,1013.0,0,0,1526.0,0.0,0,1.0,0.0,2.0,1,fa,6,typ,0.0,missing,missing,1980.0,missing,0.0,0.0,missing,missing,n,0,0,0,0,0,0,missing,mnprv,missing,0,10.0,2009.0,other,abnorml,85000.0
90.0,20,rl,60.0,8070.0,pave,missing,reg,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,4,5.0,1994.0,1995.0,gable,compshg,vinylsd,vinylsd,missing,0.0,ta,ta,pconc,gd,ta,no,glq,588.0,unf,0,402.0,990.0,gasa,ex,y,sbrkr,990.0,0,0,990.0,1.0,0,1.0,0.0,3.0,1,ta,5,typ,0.0,missing,missing,1980.0,missing,0.0,0.0,missing,missing,y,0,0,0,0,0,0,missing,missing,missing,0,8.0,2007.0,wd,normal,123600.0
91.0,20,rl,60.0,7200.0,pave,missing,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,4,5.0,1950.0,1950.0,gable,compshg,brkface,wd sdng,missing,0.0,ta,ta,slab,missing,missing,missing,missing,0.0,missing,0,0.0,42.0,gasa,ta,y,fusea,1040.0,0,0,1040.0,0.0,0,1.0,0.0,2.0,1,ta,4,typ,0.0,missing,detchd,1950.0,unf,2.0,420.0,ta,ta,y,0,29,0,0,0,0,missing,missing,missing,0,7.0,2006.0,wd,normal,109900.0
92.0,20,rl,85.0,8500.0,pave,missing,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,3.5,1961.0,1961.0,hip,compshg,hdboard,hdboard,brkcmn,203.0,ta,ta,cblock,ta,ta,no,rec,600.0,unf,0,635.0,1235.0,gasa,ta,y,sbrkr,1235.0,0,0,1235.0,0.0,0,1.0,0.0,2.0,1,ta,6,typ,0.0,missing,attchd,1961.0,unf,2.0,480.0,ta,ta,y,0,0,0,0,0,0,missing,gdwo,missing,0,12.0,2006.0,wd,abnorml,98600.0
93.0,30,rl,80.0,13360.0,pave,grvl,ir1,hls,allpub,inside,gtl,crawfor,norm,norm,1fam,1story,5,7.0,1921.0,2006.0,gable,compshg,wd sdng,wd sdng,missing,0.0,ta,gd,brktil,gd,ta,no,alq,713.0,unf,0,163.0,876.0,gasa,ex,y,sbrkr,964.0,0,0,964.0,1.0,0,1.0,0.0,2.0,1,ta,5,typ,0.0,missing,detchd,1921.0,unf,2.0,432.0,ta,ta,y,0,0,0,0,0,0,missing,missing,missing,0,8.0,2009.0,wd,normal,163500.0
94.0,145,c (all),60.0,7200.0,pave,missing,reg,lvl,allpub,corner,gtl,oldtown,norm,norm,2fmcon,2.5unf,6,6.0,1910.0,1998.0,hip,compshg,metalsd,metalsd,missing,0.0,ta,ta,brktil,ta,fa,mn,rec,1046.0,unf,0,168.0,1214.0,gasw,ex,n,sbrkr,1260.0,1031,0,2291.0,0.0,0,2.0,0.0,4.0,1,ta,9,typ,1.0,gd,detchd,1903.5,unf,2.0,506.0,ta,ta,y,0,0,0,0,0,0,missing,missing,missing,0,11.0,2007.0,wd,normal,133900.0
